Function,Algorithm,Run,Best
F5,TPE,4,8.920002e+07
F5,TPE,5,1.428408e+07
F5,TPE,6,8.210455e+07
F5,TPE,7,8.598174e+07
F5,TPE,8,1.228050e+08
F5,TPE,9,2.857657e+07
F5,TPE,10,7.609959e+07
F5,TPE,11,1.304459e+08
F5,TPE,12,4.267826e+07
F5,TPE,13,3.312817e+07
F5,TPE,14,1.050833e+08
F5,TPE,15,6.268192e+07
F5,TPE,16,4.842901e+07
F5,TPE,17,4.400585e+07
F5,TPE,18,8.243267e+07
F5,TPE,19,4.556397e+07
F5,TPE,20,1.659408e+08
F6,IFPOA-X,1,3.599200e+04
F6,IFPOA-X,2,3.748900e+04
F6,IFPOA-X,3,3.227900e+04
F6,IFPOA-X,4,2.861800e+04
F6,IFPOA-X,5,4.617700e+04
F6,IFPOA-X,6,4.405200e+04
F6,IFPOA-X,7,3.952400e+04
F6,IFPOA-X,8,2.845900e+04
F6,IFPOA-X,9,3.439200e+04
F6,IFPOA-X,10,2.932000e+04
F6,IFPOA-X,11,3.070500e+04
F6,IFPOA-X,12,4.317900e+04
F6,IFPOA-X,13,3.578300e+04
F6,IFPOA-X,14,3.673400e+04
F6,IFPOA-X,15,3.832700e+04
F6,IFPOA-X,16,2.789300e+04
F6,IFPOA-X,17,4.215100e+04
F6,IFPOA-X,18,3.660000e+04
F6,IFPOA-X,19,3.283600e+04
F6,IFPOA-X,20,3.186400e+04
F6,FPA,1,4.694200e+04
F6,FPA,2,3.701500e+04
F6,FPA,3,5.781300e+04
F6,FPA,4,4.451800e+04
F6,FPA,5,4.845100e+04
F6,FPA,6,4.544200e+04
F6,FPA,7,5.549800e+04
F6,FPA,8,5.520200e+04
F6,FPA,9,5.500500e+04
F6,FPA,10,4.672200e+04
F6,FPA,11,4.572600e+04
F6,FPA,12,4.892800e+04
F6,FPA,13,4.344600e+04
F6,FPA,14,5.011800e+04
F6,FPA,15,6.808200e+04
F6,FPA,16,4.650000e+04
F6,FPA,17,6.894700e+04
F6,FPA,18,5.412100e+04
F6,FPA,19,4.820300e+04
F6,FPA,20,5.692700e+04
F6,PSO,1,3.069000e+04
F6,PSO,2,2.975700e+04
F6,PSO,3,2.706600e+04
F6,PSO,4,2.356300e+04
F6,PSO,5,2.010700e+04
F6,PSO,6,1.582800e+04
F6,PSO,7,2.414400e+04
F6,PSO,8,2.333900e+04
F6,PSO,9,3.710300e+04
F6,PSO,10,2.684200e+04
F6,PSO,11,1.845900e+04
F6,PSO,12,2.454800e+04
F6,PSO,13,2.545000e+04
F6,PSO,14,2.481200e+04
F6,PSO,15,2.753100e+04
F6,PSO,16,3.132900e+04
F6,PSO,17,3.593700e+04
F6,PSO,18,3.136600e+04
F6,PSO,19,3.098500e+04
F6,PSO,20,2.097000e+04
F6,DE,1,2.782500e+04
F6,DE,2,4.476000e+04
F6,DE,3,3.107800e+04
F6,DE,4,3.647200e+04
F6,DE,5,2.628200e+04
F6,DE,6,3.000300e+04
F6,DE,7,4.392800e+04
F6,DE,8,2.848700e+04
F6,DE,9,4.190500e+04
F6,DE,10,3.581800e+04
F6,DE,11,3.056700e+04
F6,DE,12,2.681100e+04
F6,DE,13,4.028400e+04
F6,DE,14,4.292400e+04
F6,DE,15,4.053700e+04
F6,DE,16,2.815400e+04
F6,DE,17,4.359400e+04
F6,DE,18,5.348500e+04
F6,DE,19,6.771800e+04
F6,DE,20,4.884300e+04
F6,L-SHADE,1,1.226800e+04
F6,L-SHADE,2,1.526600e+04
F6,L-SHADE,3,1.703600e+04
F6,L-SHADE,4,1.892100e+04
F6,L-SHADE,5,1.679800e+04
F6,L-SHADE,6,2.449300e+04
F6,L-SHADE,7,1.790900e+04
F6,L-SHADE,8,1.315900e+04
F6,L-SHADE,9,2.287000e+04
F6,L-SHADE,10,1.776600e+04
F6,L-SHADE,11,3.022400e+04
F6,L-SHADE,12,1.901200e+04
F6,L-SHADE,13,1.119300e+04
F6,L-SHADE,14,1.494200e+04
F6,L-SHADE,15,1.354900e+04
F6,L-SHADE,16,1.997500e+04
F6,L-SHADE,17,2.469500e+04
F6,L-SHADE,18,1.943900e+04
F6,L-SHADE,19,2.304900e+04
F6,L-SHADE,20,1.359400e+04
F6,GWO,1,1.326600e+04
F6,GWO,2,1.468100e+04
F6,GWO,3,8.162000e+03
F6,GWO,4,1.188000e+04
F6,GWO,5,1.157300e+04
F6,GWO,6,1.045400e+04
F6,GWO,7,1.214100e+04
F6,GWO,8,1.401500e+04
F6,GWO,9,1.484500e+04
F6,GWO,10,4.389000e+03
F6,GWO,11,1.661600e+04
F6,GWO,12,1.112400e+04
F6,GWO,13,1.157500e+04
F6,GWO,14,8.642000e+03
F6,GWO,15,2.234700e+04
F6,GWO,16,9.784000e+03
F6,GWO,17,8.762000e+03
F6,GWO,18,1.264600e+04
F6,GWO,19,2.083300e+04
F6,GWO,20,7.865000e+03
F6,WOA,1,1.282900e+04
F6,WOA,2,1.045000e+04
F6,WOA,3,1.211100e+04
F6,WOA,4,9.215000e+03
F6,WOA,5,9.619000e+03
F6,WOA,6,7.824000e+03
F6,WOA,7,8.062000e+03
F6,WOA,8,5.261000e+03
F6,WOA,9,5.992000e+03
F6,WOA,10,2.028100e+04
F6,WOA,11,7.433000e+03
F6,WOA,12,1.232400e+04
F6,WOA,13,4.517000e+03
F6,WOA,14,6.368000e+03
F6,WOA,15,9.447000e+03
F6,WOA,16,7.110000e+03
F6,WOA,17,8.501000e+03
F6,WOA,18,6.078000e+03
F6,WOA,19,6.409000e+03
F6,WOA,20,8.564000e+03
F6,TPE,1,2.934200e+04
F6,TPE,2,3.091400e+04
F6,TPE,3,4.315800e+04
F6,TPE,4,3.789700e+04
F6,TPE,5,2.726700e+04
F6,TPE,6,4.680600e+04
F6,TPE,7,3.591400e+04
F6,TPE,8,3.588400e+04
F6,TPE,9,3.498500e+04
F6,TPE,10,2.016500e+04
F6,TPE,11,3.933900e+04
F6,TPE,12,3.472300e+04
F6,TPE,13,3.384900e+04
F6,TPE,14,3.477200e+04
F6,TPE,15,2.769800e+04
F6,TPE,16,2.984100e+04
F6,TPE,17,1.983700e+04
F6,TPE,18,3.708100e+04
F6,TPE,19,3.545100e+04
F6,TPE,20,3.174600e+04
F7,IFPOA-X,1,4.722009e+01
F7,IFPOA-X,2,4.955925e+01
F7,IFPOA-X,3,4.927042e+01
F7,IFPOA-X,4,2.330836e+01
F7,IFPOA-X,5,5.575779e+01
F7,IFPOA-X,6,4.678721e+01
F7,IFPOA-X,7,5.365933e+01
F7,IFPOA-X,8,4.012591e+01
F7,IFPOA-X,9,5.293672e+01
F7,IFPOA-X,10,1.869267e+01
F7,IFPOA-X,11,2.900471e+01
F7,IFPOA-X,12,5.523239e+01
F7,IFPOA-X,13,6.292262e+01
F7,IFPOA-X,14,4.178415e+01
F7,IFPOA-X,15,4.130583e+01
F7,IFPOA-X,16,5.576599e+01
F7,IFPOA-X,17,5.285043e+01
F7,IFPOA-X,18,4.955159e+01
F7,IFPOA-X,19,6.818991e+01
F7,IFPOA-X,20,1.691454e+01
F7,FPA,1,4.438671e+01
F7,FPA,2,4.814836e+01
F7,FPA,3,6.992101e+01
F7,FPA,4,6.508643e+01
F7,FPA,5,7.585393e+01
F7,FPA,6,4.307912e+01
F7,FPA,7,7.271793e+01
F7,FPA,8,8.075512e+01
F7,FPA,9,1.018111e+02
F7,FPA,10,4.270877e+01
F7,FPA,11,6.107208e+01
F7,FPA,12,8.686456e+01
F7,FPA,13,8.127558e+01
F7,FPA,14,5.131723e+01
F7,FPA,15,8.104107e+01
F7,FPA,16,5.374389e+01
F7,FPA,17,6.531972e+01
F7,FPA,18,6.704116e+01
F7,FPA,19,3.550001e+01
F7,FPA,20,7.030428e+01
F7,PSO,1,1.244536e+01
F7,PSO,2,1.867166e+01
F7,PSO,3,3.574408e+01
F7,PSO,4,1.188569e+01
F7,PSO,5,2.645626e+01
F7,PSO,6,1.304532e+01
F7,PSO,7,2.352097e+01
F7,PSO,8,2.829342e+01
F7,PSO,9,5.141604e+01
F7,PSO,10,3.267231e+01
F7,PSO,11,1.527814e+01
F7,PSO,12,4.589249e+01
F7,PSO,13,1.858141e+01
F7,PSO,14,2.601392e+01
F7,PSO,15,2.271132e+01
F7,PSO,16,2.550639e+01
F7,PSO,17,1.106754e+01
F7,PSO,18,4.472783e+01
F7,PSO,19,1.744002e+01
F7,PSO,20,1.748351e+01
F7,DE,1,5.796773e+01
F7,DE,2,7.235228e+01
F7,DE,3,6.213420e+01
F7,DE,4,4.740595e+01
F7,DE,5,5.549720e+01
F7,DE,6,1.446973e+02
F7,DE,7,7.364496e+01
F7,DE,8,6.049283e+01
F7,DE,9,2.969769e+01
F7,DE,10,3.791022e+01
F7,DE,11,6.297328e+01
F7,DE,12,6.118186e+01
F7,DE,13,6.716485e+01
F7,DE,14,1.681304e+02
F7,DE,15,6.946737e+01
F7,DE,16,8.143373e+01
F7,DE,17,3.087047e+01
F7,DE,18,5.400676e+01
F7,DE,19,2.084975e+02
F7,DE,20,7.765732e+01
F7,L-SHADE,1,9.157674e+00
F7,L-SHADE,2,1.024258e+01
F7,L-SHADE,3,2.743515e+01
F7,L-SHADE,4,1.841427e+01
F7,L-SHADE,5,8.318730e+00
F7,L-SHADE,6,1.505996e+01
F7,L-SHADE,7,2.198967e+01
F7,L-SHADE,8,7.347792e+00
F7,L-SHADE,9,7.429739e+00
F7,L-SHADE,10,1.053916e+01
F7,L-SHADE,11,1.604593e+01
F7,L-SHADE,12,3.783691e+01
F7,L-SHADE,13,2.183175e+01
F7,L-SHADE,14,8.818669e+00
F7,L-SHADE,15,3.398562e+01
F7,L-SHADE,16,1.427163e+01
F7,L-SHADE,17,7.721400e+00
F7,L-SHADE,18,1.614339e+01
F7,L-SHADE,19,3.288476e+01
F7,L-SHADE,20,5.208059e+00
F7,GWO,1,9.013196e+00
F7,GWO,2,1.805288e+01
F7,GWO,3,7.129237e+00
F7,GWO,4,9.881030e+00
F7,GWO,5,1.300632e+01
F7,GWO,6,2.448275e+01
F7,GWO,7,9.355679e+00
F7,GWO,8,1.159369e+01
F7,GWO,9,5.604198e+00
F7,GWO,10,8.346271e+00
F7,GWO,11,9.119392e+00
F7,GWO,12,1.440386e+01
F7,GWO,13,4.005351e+00
F7,GWO,14,1.427266e+01
F7,GWO,15,9.594784e+00
F7,GWO,16,5.309670e+00
F7,GWO,17,3.307671e+00
F7,GWO,18,8.700220e+00
F7,GWO,19,1.805532e+01
F7,GWO,20,7.840388e+00
F7,WOA,1,3.531090e+00
F7,WOA,2,1.884622e+00
F7,WOA,3,1.162125e+00
F7,WOA,4,9.292753e-01
F7,WOA,5,2.599243e+00
F7,WOA,6,1.590733e+00
F7,WOA,7,2.681426e+00
F7,WOA,8,5.652333e+00
F7,WOA,9,1.818832e+00
F7,WOA,10,3.883064e+00
F7,WOA,11,6.913644e+00
F7,WOA,12,2.553689e+00
F7,WOA,13,2.614136e+00
F7,WOA,14,5.065503e+00
F7,WOA,15,4.531801e+00
F7,WOA,16,9.935312e-01
F7,WOA,17,4.378127e+00
F7,WOA,18,4.350930e+00
F7,WOA,19,3.350456e+00
F7,WOA,20,1.206446e+00
F7,TPE,1,4.958632e+01
F7,TPE,2,3.628531e+01
F7,TPE,3,4.271515e+01
F7,TPE,4,2.364171e+01
F7,TPE,5,3.123755e+01
F7,TPE,6,3.265834e+01
F7,TPE,7,4.674909e+01
F7,TPE,8,5.064976e+01
F7,TPE,9,1.489009e+01
F7,TPE,10,3.847189e+01
F7,TPE,11,2.938325e+01
F7,TPE,12,2.041842e+01
F7,TPE,13,8.555533e+01
F7,TPE,14,5.983211e+01
F7,TPE,15,1.627841e+01
F7,TPE,16,1.953399e+01
F7,TPE,17,3.281575e+01
F7,TPE,18,5.923156e+01
F7,TPE,19,4.471378e+01
F7,TPE,20,4.479183e+01
F8,IFPOA-X,1,3.551768e+03
F8,IFPOA-X,2,5.008864e+03
F8,IFPOA-X,3,4.683039e+03
F8,IFPOA-X,4,4.647434e+03
F8,IFPOA-X,5,3.667955e+03
F8,IFPOA-X,6,3.600339e+03
F8,IFPOA-X,7,4.845807e+03
F8,IFPOA-X,8,3.518780e+03
F8,IFPOA-X,9,5.293404e+03
F8,IFPOA-X,10,3.605449e+03
F8,IFPOA-X,11,4.834457e+03
F8,IFPOA-X,12,4.641393e+03
F8,IFPOA-X,13,5.233172e+03
F8,IFPOA-X,14,4.785485e+03
F8,IFPOA-X,15,4.826041e+03
F8,IFPOA-X,16,4.026279e+03
F8,IFPOA-X,17,5.636435e+03
F8,IFPOA-X,18,4.191823e+03
F8,IFPOA-X,19,5.666733e+03
F8,IFPOA-X,20,5.565812e+03
F8,FPA,1,8.923738e+03
F8,FPA,2,9.666724e+03
F8,FPA,3,9.636940e+03
F8,FPA,4,6.789090e+03
F8,FPA,5,9.146675e+03
F8,FPA,6,8.732037e+03
F8,FPA,7,8.813715e+03
F8,FPA,8,9.094930e+03
F8,FPA,9,8.543934e+03
F8,FPA,10,9.458349e+03
F8,FPA,11,8.449730e+03
F8,FPA,12,8.399739e+03
F8,FPA,13,8.179190e+03
F8,FPA,14,7.718248e+03
F8,FPA,15,9.008243e+03
F8,FPA,16,9.730672e+03
F8,FPA,17,9.009706e+03
F8,FPA,18,9.115893e+03
F8,FPA,19,9.330657e+03
F8,FPA,20,8.425996e+03
F8,PSO,1,7.441626e+03
F8,PSO,2,8.323657e+03
F8,PSO,3,7.735522e+03
F8,PSO,4,4.385237e+03
F8,PSO,5,7.841745e+03
F8,PSO,6,6.380026e+03
F8,PSO,7,7.579047e+03
F8,PSO,8,7.697172e+03
F8,PSO,9,8.774601e+03
F8,PSO,10,6.842671e+03
F8,PSO,11,5.365133e+03
F8,PSO,12,6.885324e+03
F8,PSO,13,5.591083e+03
F8,PSO,14,5.904059e+03
F8,PSO,15,5.902507e+03
F8,PSO,16,5.244175e+03
F8,PSO,17,8.066698e+03
F8,PSO,18,5.886852e+03
F8,PSO,19,7.063027e+03
F8,PSO,20,6.589304e+03
F8,DE,1,5.246468e+03
F8,DE,2,5.420129e+03
F8,DE,3,7.324434e+03
F8,DE,4,4.592255e+03
F8,DE,5,6.650258e+03
F8,DE,6,5.262938e+03
F8,DE,7,5.756646e+03
F8,DE,8,6.859373e+03
F8,DE,9,5.692637e+03
F8,DE,10,4.695024e+03
F8,DE,11,5.265931e+03
F8,DE,12,5.840952e+03
F8,DE,13,4.892480e+03
F8,DE,14,4.490374e+03
F8,DE,15,4.950002e+03
F8,DE,16,6.104864e+03
F8,DE,17,5.821112e+03
F8,DE,18,3.983873e+03
F8,DE,19,5.086313e+03
F8,DE,20,6.630664e+03
F8,L-SHADE,1,4.686162e+03
F8,L-SHADE,2,4.800010e+03
F8,L-SHADE,3,3.573089e+03
F8,L-SHADE,4,5.298367e+03
F8,L-SHADE,5,4.863867e+03
F8,L-SHADE,6,5.599179e+03
F8,L-SHADE,7,7.251098e+03
F8,L-SHADE,8,4.839016e+03
F8,L-SHADE,9,5.093708e+03
F8,L-SHADE,10,4.218691e+03
F8,L-SHADE,11,5.524872e+03
F8,L-SHADE,12,4.329627e+03
F8,L-SHADE,13,5.996995e+03
F8,L-SHADE,14,4.989794e+03
F8,L-SHADE,15,5.577447e+03
F8,L-SHADE,16,4.607272e+03
F8,L-SHADE,17,5.459698e+03
F8,L-SHADE,18,5.933534e+03
F8,L-SHADE,19,4.193639e+03
F8,L-SHADE,20,4.546718e+03
F8,GWO,1,7.098439e+03
F8,GWO,2,9.365783e+03
F8,GWO,3,6.615280e+03
F8,GWO,4,6.681360e+03
F8,GWO,5,7.216565e+03
F8,GWO,6,8.396371e+03
F8,GWO,7,8.040653e+03
F8,GWO,8,7.559264e+03
F8,GWO,9,8.372591e+03
F8,GWO,10,5.613744e+03
F8,GWO,11,6.566288e+03
F8,GWO,12,6.580150e+03
F8,GWO,13,6.745090e+03
F8,GWO,14,5.432888e+03
F8,GWO,15,5.057854e+03
F8,GWO,16,7.100305e+03
F8,GWO,17,6.039830e+03
F8,GWO,18,8.167559e+03
F8,GWO,19,6.504741e+03
F8,GWO,20,8.532652e+03
F8,WOA,1,2.150357e+03
F8,WOA,2,7.846807e+02
F8,WOA,3,1.841033e+03
F8,WOA,4,2.174113e+03
F8,WOA,5,1.483975e+03
F8,WOA,6,1.373990e+03
F8,WOA,7,2.174113e+03
F8,WOA,8,2.362940e+03
F8,WOA,9,1.576292e+03
F8,WOA,10,1.436056e+03
F8,WOA,11,1.469853e+03
F8,WOA,12,1.227817e+03
F8,WOA,13,2.174113e+03
F8,WOA,14,2.174113e+03
F8,WOA,15,2.174113e+03
F8,WOA,16,2.174113e+03
F8,WOA,17,1.006218e+03
F8,WOA,18,2.034002e+03
F8,WOA,19,9.135384e+02
F8,WOA,20,1.483975e+03
F8,TPE,1,7.008182e+03
F8,TPE,2,6.959798e+03
F8,TPE,3,5.291858e+03
F8,TPE,4,6.682130e+03
F8,TPE,5,6.083987e+03
F8,TPE,6,6.763929e+03
F8,TPE,7,6.764337e+03
F8,TPE,8,5.926492e+03
F8,TPE,9,7.368259e+03
F8,TPE,10,5.245450e+03
F8,TPE,11,5.794469e+03
F8,TPE,12,6.869727e+03
F8,TPE,13,5.750966e+03
F8,TPE,14,6.758329e+03
F8,TPE,15,7.051049e+03
F8,TPE,16,6.214008e+03
F8,TPE,17,6.314881e+03
F8,TPE,18,6.066532e+03
F8,TPE,19,6.416504e+03
F8,TPE,20,6.648903e+03
F9,IFPOA-X,1,3.548330e+02
F9,IFPOA-X,2,3.542678e+02
F9,IFPOA-X,3,3.924039e+02
F9,IFPOA-X,4,3.304114e+02
F9,IFPOA-X,5,3.491006e+02
F9,IFPOA-X,6,3.496398e+02
F9,IFPOA-X,7,3.500182e+02
F9,IFPOA-X,8,3.831383e+02
F9,IFPOA-X,9,3.484791e+02
F9,IFPOA-X,10,3.196029e+02
F9,IFPOA-X,11,3.675249e+02
F9,IFPOA-X,12,3.745101e+02
F9,IFPOA-X,13,3.445890e+02
F9,IFPOA-X,14,3.121843e+02
F9,IFPOA-X,15,3.972817e+02
F9,IFPOA-X,16,3.430224e+02
F9,IFPOA-X,17,3.568412e+02
F9,IFPOA-X,18,3.622784e+02
F9,IFPOA-X,19,3.567867e+02
F9,IFPOA-X,20,2.846487e+02
F9,FPA,1,3.338485e+02
F9,FPA,2,2.717251e+02
F9,FPA,3,3.206372e+02
F9,FPA,4,3.379737e+02
F9,FPA,5,3.662862e+02
F9,FPA,6,3.494756e+02
F9,FPA,7,3.561102e+02
F9,FPA,8,3.770002e+02
F9,FPA,9,4.076330e+02
F9,FPA,10,3.341888e+02
F9,FPA,11,2.966050e+02
F9,FPA,12,3.250425e+02
F9,FPA,13,3.339601e+02
F9,FPA,14,3.475516e+02
F9,FPA,15,3.579628e+02
F9,FPA,16,3.462094e+02
F9,FPA,17,3.816993e+02
F9,FPA,18,3.770507e+02
F9,FPA,19,3.389179e+02
F9,FPA,20,3.780549e+02
F9,PSO,1,2.862783e+02
F9,PSO,2,2.679411e+02
F9,PSO,3,3.078570e+02
F9,PSO,4,3.023652e+02
F9,PSO,5,3.697717e+02
F9,PSO,6,3.285157e+02
F9,PSO,7,3.372494e+02
F9,PSO,8,3.534044e+02
F9,PSO,9,3.676545e+02
F9,PSO,10,3.011507e+02
F9,PSO,11,3.130588e+02
F9,PSO,12,3.872692e+02
F9,PSO,13,3.147731e+02
F9,PSO,14,3.167155e+02
F9,PSO,15,3.849848e+02
F9,PSO,16,3.305752e+02
F9,PSO,17,3.573377e+02
F9,PSO,18,3.788939e+02
F9,PSO,19,3.180445e+02
F9,PSO,20,3.007698e+02
F9,DE,1,2.893771e+02
F9,DE,2,3.130195e+02
F9,DE,3,2.500683e+02
F9,DE,4,2.475621e+02
F9,DE,5,2.430686e+02
F9,DE,6,2.535263e+02
F9,DE,7,2.342839e+02
F9,DE,8,3.529508e+02
F9,DE,9,2.517891e+02
F9,DE,10,2.907089e+02
F9,DE,11,2.712941e+02
F9,DE,12,2.151727e+02
F9,DE,13,3.254786e+02
F9,DE,14,3.006186e+02
F9,DE,15,2.564866e+02
F9,DE,16,2.358996e+02
F9,DE,17,3.127488e+02
F9,DE,18,2.945239e+02
F9,DE,19,3.769700e+02
F9,DE,20,2.763634e+02
F9,L-SHADE,1,3.038224e+02
F9,L-SHADE,2,2.724471e+02
F9,L-SHADE,3,3.102576e+02
F9,L-SHADE,4,3.358315e+02
F9,L-SHADE,5,2.898210e+02
F9,L-SHADE,6,3.067403e+02
F9,L-SHADE,7,2.759856e+02
F9,L-SHADE,8,3.037538e+02
F9,L-SHADE,9,2.744879e+02
F9,L-SHADE,10,2.945928e+02
F9,L-SHADE,11,3.295978e+02
F9,L-SHADE,12,3.276202e+02
F9,L-SHADE,13,3.208158e+02
F9,L-SHADE,14,2.953322e+02
F9,L-SHADE,15,2.932809e+02
F9,L-SHADE,16,3.126906e+02
F9,L-SHADE,17,2.794958e+02
F9,L-SHADE,18,3.009160e+02
F9,L-SHADE,19,3.174067e+02
F9,L-SHADE,20,2.868616e+02
F9,GWO,1,2.437208e+02
F9,GWO,2,2.063344e+02
F9,GWO,3,2.597117e+02
F9,GWO,4,2.653957e+02
F9,GWO,5,2.655110e+02
F9,GWO,6,3.831949e+02
F9,GWO,7,3.047407e+02
F9,GWO,8,2.198955e+02
F9,GWO,9,2.621390e+02
F9,GWO,10,1.961170e+02
F9,GWO,11,2.133525e+02
F9,GWO,12,2.807299e+02
F9,GWO,13,3.107255e+02
F9,GWO,14,2.853234e+02
F9,GWO,15,2.684658e+02
F9,GWO,16,2.242119e+02
F9,GWO,17,2.760747e+02
F9,GWO,18,2.428210e+02
F9,GWO,19,2.592396e+02
F9,GWO,20,2.654564e+02
F9,WOA,1,2.402181e+02
F9,WOA,2,2.306035e+02
F9,WOA,3,2.871901e+02
F9,WOA,4,3.361628e+02
F9,WOA,5,2.526770e+02
F9,WOA,6,2.730537e+02
F9,WOA,7,2.971989e+02
F9,WOA,8,2.659227e+02
F9,WOA,9,2.199374e+02
F9,WOA,10,2.167365e+02
F9,WOA,11,3.295294e+02
F9,WOA,12,2.739646e+02
F9,WOA,13,2.205365e+02
F9,WOA,14,2.612090e+02
F9,WOA,15,2.608164e+02
F9,WOA,16,2.386693e+02
F9,WOA,17,2.846612e+02
F9,WOA,18,2.352103e+02
F9,WOA,19,2.025888e+02
F9,WOA,20,2.555732e+02
F9,TPE,1,3.608514e+02
F9,TPE,2,3.112621e+02
F9,TPE,3,3.312769e+02
F9,TPE,4,3.386886e+02
F9,TPE,5,3.248047e+02
F9,TPE,6,3.315131e+02
F9,TPE,7,3.382266e+02
F9,TPE,8,3.219101e+02
F9,TPE,9,3.366366e+02
F9,TPE,10,3.450717e+02
F9,TPE,11,2.688423e+02
F9,TPE,12,3.510983e+02
F9,TPE,13,3.254433e+02
F9,TPE,14,2.894940e+02
F9,TPE,15,3.322274e+02
F9,TPE,16,3.107763e+02
F9,TPE,17,3.145062e+02
F9,TPE,18,3.012392e+02
F9,TPE,19,3.768978e+02
F9,TPE,20,2.849276e+02
F10,IFPOA-X,1,2.036254e+01
F10,IFPOA-X,2,2.015843e+01
F10,IFPOA-X,3,2.008440e+01
F10,IFPOA-X,4,2.024897e+01
F10,IFPOA-X,5,2.013928e+01
F10,IFPOA-X,6,2.002853e+01
F10,IFPOA-X,7,2.002005e+01
F10,IFPOA-X,8,2.033837e+01
F10,IFPOA-X,9,2.057646e+01
F10,IFPOA-X,10,2.019000e+01
F10,IFPOA-X,11,2.050826e+01
F10,IFPOA-X,12,2.084664e+01
F10,IFPOA-X,13,2.029575e+01
F10,IFPOA-X,14,2.014065e+01
F10,IFPOA-X,15,2.006459e+01
F10,IFPOA-X,16,2.064292e+01
F10,IFPOA-X,17,2.058564e+01
F10,IFPOA-X,18,2.035591e+01
F10,IFPOA-X,19,2.010998e+01
F10,IFPOA-X,20,2.000994e+01
F10,FPA,1,2.048704e+01
F10,FPA,2,2.004100e+01
F10,FPA,3,2.013923e+01
F10,FPA,4,2.038097e+01
F10,FPA,5,2.073201e+01
F10,FPA,6,2.003690e+01
F10,FPA,7,2.019728e+01
F10,FPA,8,2.059846e+01
F10,FPA,9,2.081183e+01
F10,FPA,10,2.038244e+01
F10,FPA,11,2.062763e+01
F10,FPA,12,2.035371e+01
F10,FPA,13,2.029439e+01
F10,FPA,14,2.031051e+01
F10,FPA,15,2.061633e+01
F10,FPA,16,2.044773e+01
F10,FPA,17,2.061862e+01
F10,FPA,18,2.075319e+01
F10,FPA,19,2.009651e+01
F10,FPA,20,2.035206e+01
F10,PSO,1,2.030935e+01
F10,PSO,2,2.019425e+01
F10,PSO,3,2.020687e+01
F10,PSO,4,2.044413e+01
F10,PSO,5,2.029788e+01
F10,PSO,6,1.868062e+01
F10,PSO,7,1.993134e+01
F10,PSO,8,2.103297e+01
F10,PSO,9,2.084525e+01
F10,PSO,10,2.044154e+01
F10,PSO,11,2.058390e+01
F10,PSO,12,1.992365e+01
F10,PSO,13,2.009750e+01
F10,PSO,14,1.974791e+01
F10,PSO,15,1.888867e+01
F10,PSO,16,2.058521e+01
F10,PSO,17,2.061832e+01
F10,PSO,18,2.088953e+01
F10,PSO,19,2.008833e+01
F10,PSO,20,2.040092e+01
F10,DE,1,2.023448e+01
F10,DE,2,2.051737e+01
F10,DE,3,1.967178e+01
F10,DE,4,1.931442e+01
F10,DE,5,1.944644e+01
F10,DE,6,1.985953e+01
F10,DE,7,2.026784e+01
F10,DE,8,1.930567e+01
F10,DE,9,1.973791e+01
F10,DE,10,1.992700e+01
F10,DE,11,2.000896e+01
F10,DE,12,1.864559e+01
F10,DE,13,1.998536e+01
F10,DE,14,1.999467e+01
F10,DE,15,1.990731e+01
F10,DE,16,1.918700e+01
F10,DE,17,1.851417e+01
F10,DE,18,2.000828e+01
F10,DE,19,2.037034e+01
F10,DE,20,1.957856e+01
F10,L-SHADE,1,1.860196e+01
F10,L-SHADE,2,1.965061e+01
F10,L-SHADE,3,1.986610e+01
F10,L-SHADE,4,2.012136e+01
F10,L-SHADE,5,1.745788e+01
F10,L-SHADE,6,1.836614e+01
F10,L-SHADE,7,1.717092e+01
F10,L-SHADE,8,1.804678e+01
F10,L-SHADE,9,1.876187e+01
F10,L-SHADE,10,1.950946e+01
F10,L-SHADE,11,2.062699e+01
F10,L-SHADE,12,1.958310e+01
F10,L-SHADE,13,1.788593e+01
F10,L-SHADE,14,1.808993e+01
F10,L-SHADE,15,1.808571e+01
F10,L-SHADE,16,1.796955e+01
F10,L-SHADE,17,2.042447e+01
F10,L-SHADE,18,1.825481e+01
F10,L-SHADE,19,2.008685e+01
F10,L-SHADE,20,1.889352e+01
F10,GWO,1,1.807321e+01
F10,GWO,2,1.938918e+01
F10,GWO,3,1.870724e+01
F10,GWO,4,1.862360e+01
F10,GWO,5,1.938825e+01
F10,GWO,6,1.829963e+01
F10,GWO,7,1.898553e+01
F10,GWO,8,1.673063e+01
F10,GWO,9,1.474810e+01
F10,GWO,10,1.543098e+01
F10,GWO,11,2.071960e+01
F10,GWO,12,1.799637e+01
F10,GWO,13,1.739114e+01
F10,GWO,14,1.774128e+01
F10,GWO,15,1.927547e+01
F10,GWO,16,1.601441e+01
F10,GWO,17,1.817868e+01
F10,GWO,18,1.949967e+01
F10,GWO,19,2.054428e+01
F10,GWO,20,1.903190e+01
F10,WOA,1,1.446218e+01
F10,WOA,2,1.586962e+01
F10,WOA,3,1.548863e+01
F10,WOA,4,1.454140e+01
F10,WOA,5,1.568779e+01
F10,WOA,6,1.313144e+01
F10,WOA,7,1.502085e+01
F10,WOA,8,1.616589e+01
F10,WOA,9,1.323579e+01
F10,WOA,10,1.742928e+01
