Function,Algorithm,Run,Best
F7,IFPOA-X,6,7.490704e+02
F7,IFPOA-X,7,6.803720e+02
F7,IFPOA-X,8,7.458600e+02
F7,IFPOA-X,9,6.993051e+02
F7,IFPOA-X,10,6.456598e+02
F7,IFPOA-X,11,7.168939e+02
F7,IFPOA-X,12,8.764066e+02
F7,IFPOA-X,13,7.037150e+02
F7,IFPOA-X,14,6.547198e+02
F7,IFPOA-X,15,7.665364e+02
F7,IFPOA-X,16,7.882848e+02
F7,IFPOA-X,17,6.221000e+02
F7,IFPOA-X,18,8.395399e+02
F7,IFPOA-X,19,7.495475e+02
F7,IFPOA-X,20,7.528402e+02
F7,FPA,1,5.638656e+02
F7,FPA,2,6.659966e+02
F7,FPA,3,7.607032e+02
F7,FPA,4,5.805629e+02
F7,FPA,5,6.155325e+02
F7,FPA,6,8.097149e+02
F7,FPA,7,7.428374e+02
F7,FPA,8,6.370144e+02
F7,FPA,9,6.324265e+02
F7,FPA,10,7.486205e+02
F7,FPA,11,5.626555e+02
F7,FPA,12,7.423467e+02
F7,FPA,13,5.550802e+02
F7,FPA,14,6.729358e+02
F7,FPA,15,6.519446e+02
F7,FPA,16,7.920961e+02
F7,FPA,17,6.079394e+02
F7,FPA,18,5.847441e+02
F7,FPA,19,5.310474e+02
F7,FPA,20,6.229231e+02
F7,PSO,1,7.245230e+02
F7,PSO,2,6.425224e+02
F7,PSO,3,7.180714e+02
F7,PSO,4,6.019165e+02
F7,PSO,5,8.078468e+02
F7,PSO,6,7.670542e+02
F7,PSO,7,6.983382e+02
F7,PSO,8,4.823577e+02
F7,PSO,9,6.957022e+02
F7,PSO,10,5.598707e+02
F7,PSO,11,6.856510e+02
F7,PSO,12,6.036993e+02
F7,PSO,13,5.109094e+02
F7,PSO,14,6.382429e+02
F7,PSO,15,5.161389e+02
F7,PSO,16,6.490802e+02
F7,PSO,17,5.990667e+02
F7,PSO,18,7.126513e+02
F7,PSO,19,4.353001e+02
F7,PSO,20,6.733330e+02
F7,DE,1,6.184478e+02
F7,DE,2,5.090722e+02
F7,DE,3,7.179591e+02
F7,DE,4,8.073600e+02
F7,DE,5,6.862517e+02
F7,DE,6,6.077123e+02
F7,DE,7,8.400675e+02
F7,DE,8,6.761675e+02
F7,DE,9,6.951719e+02
F7,DE,10,7.487746e+02
F7,DE,11,6.934001e+02
F7,DE,12,8.103134e+02
F7,DE,13,7.272391e+02
F7,DE,14,5.543830e+02
F7,DE,15,5.685904e+02
F7,DE,16,5.367029e+02
F7,DE,17,6.542071e+02
F7,DE,18,5.579633e+02
F7,DE,19,7.487051e+02
F7,DE,20,5.441869e+02
F7,L-SHADE,1,6.792685e+02
F7,L-SHADE,2,6.153260e+02
F7,L-SHADE,3,6.396708e+02
F7,L-SHADE,4,6.082686e+02
F7,L-SHADE,5,6.894812e+02
F7,L-SHADE,6,6.281388e+02
